owner_org,???? Dataset ID,title,????????????? Domain,????????????????? Sub_Domain,???????????????? Data_Entity,???????????????? Related Hazards,???? Sectors,???????????? Temporal Dimension,???????? Time Period,????? Unit,??????????????????? Temporal Resolution,geo_coverage,?????????????????????? Spatial Resolution,data_format,accessible_condition,url,???????? Limitations / Gaps,???????? Remarks,data_source,???????????????? Source_Type,??????????????? Access_Level (2),???????? Remarks (2),data_type,maintainer,maintainer_email,tag_string,notes,objective,update_frequency_unit,update_frequency_interval,data_category,license_id,created_date,last_updated_date,data_support,data_collect,data_language,high_value_dataset,reference_data
LDD,LDD_2_6,???????????????????????????????,Forward-looking,Vulnerability,SENSITIVITY,Drought (???????); Flood (???????); Heat (?????????????),Agriculture — ?????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,mm water / m soil,Annual,National,Province,CSV,Restricted,-,-,????????: ?????????????? (???????????????????????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
LDD,LDD_2_7,????????????????????,Forward-looking,Hazard,HAZARD_MAP,Drought (???????),Natural Resources — ????????????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,????????: ?????????????? / ??. (????????????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
HII,HII_1_1,????????????????????,Forward-looking,Hazard,HAZARD_MAP,Drought (???????),Water (???); Agriculture (?????),Historical,2024-2026,??????????????? (1-5),Annual,National,Tambon,PDF,Open,https://data.hii.or.th/th/dataset/drought-risk-area/resource/1cd84954-8df7-4bbd-a13e-2c6fd92e5a95,-,"?????????????????????????????????????????????????????? Drought Risk Index (DRI) | ????????????????? WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx ? sheet: HII, ???????? 1)",Website,Website,Open,,,,,,,,,,,,,,,,,,
HII,HII_2_1,???????????????????,Forward-looking,Exposure,EXPOSED_ASSET,Drought (???????); Heat (?????????????),Human Settlement — ???????????; Natural Resources — ????????????????; Public Health — ?????????; Tourism — ??????????; Water — ???,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,????????: ????????????????????????? (???.) / ?????????????? (?????????????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
HII,HII_2_2,?????????????????????????? ???.,Forward-looking,Vulnerability,ADAPTIVE_CAPACITY,Drought (???????),Water — ???,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,??????????: ????????????????????????? (???.) - ??????????????????????????; ?????????????? - ??????????????????,Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
DOT,DOT_1_1,??????????? (?????? ??????? ???) — ????????????????/???.,Forward-looking,Exposure,EXPOSED_ASSET,Cross-cutting (??????),Tourism (??????????),Historical,Up to 2025,??????????,Annual,National,Point,Shapefile / Vector; API / Web Service,Restricted,https://www.dot.go.th/pages/140,,"???????????????????????????????????????????????? ???????? ????? ????? ???????????? | ????????????????? WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx ? sheet: DOT, ???????? 1)",,,Restricted,,,,,,,,,,,,,,,,,,
DOT,DOT_2_1,??????????? (?????? ??????? ???),Forward-looking,Exposure,EXPOSED_ASSET,Drought (???????); Flood (???????),Tourism — ??????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Point,CSV,Restricted,-,-,????????: ???????????????? / ?????????????????????????? (???.) (??????/??????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
DOT,DOT_2_2,???????????????????????????????,Forward-looking,Exposure,EXPOSED_ASSET,Drought (???????); Flood (???????),Tourism — ??????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,????,Annual,National,Point,CSV,Restricted,-,-,????????: ???????????????? / ?????????? (??????????????????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
DOT,DOT_2_3,?????????????????????????????? ??????? ???????,Forward-looking,Exposure,EXPOSED_ASSET,Drought (???????); Flood (???????); Heat (?????????????),Tourism — ??????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Point,CSV,Restricted,-,-,????????: ???????????????? / ???????????????????????????? (??.) (???????????????????/???????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
DOT,DOT_2_4,??????????????????????????????????,Forward-looking,Vulnerability,SENSITIVITY,Flood (???????),Tourism — ??????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Point,CSV,Restricted,-,-,????????: ???????????????? / ??. (?????????????????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
DOT,DOT_2_5,?????????????? (?????? ??????? ???) — ????????????????,Forward-looking,Exposure,EXPOSED_ASSET,Heat (?????????????),Tourism — ??????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Point,CSV,Restricted,-,-,????????: ???????????????? / ??????????????? (????????????????????/??????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
DOT,DOT_2_6,?????????????? (?????? ??????? ???),Forward-looking,Exposure,EXPOSED_ASSET,Heat (?????????????),Tourism — ??????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Point,CSV,Restricted,-,-,????????: ???????????????? / ???. (??????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
DOT,DOT_2_7,??????????????????????????????,Forward-looking,Vulnerability,SENSITIVITY,Heat (?????????????),Tourism — ??????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Point,CSV,Restricted,-,-,????????: ???????????????? / ???. (??????????????????/????????????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
DOT,DOT_2_8,??????????????????????????????????????????????????????????????????????? ???? ?????????????? ?????????? ???,Forward-looking,Vulnerability,ADAPTIVE_CAPACITY,Heat (?????????????),Tourism — ??????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Point,CSV,Restricted,-,-,????????: ???????????????? / ???. (????????????????????/???????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
DOPA,DOPA_1_1,????????????,Forward-looking,Exposure,EXPOSED_ASSET,Cross-cutting (??????),Human Settlement (???????????),Historical,1993-2025,??,Annual,National,Mooban,CSV,Restricted,https://stat.bora.dopa.go.th/new_stat/webPage/statByAge.php,,,Website ????????????,Website,Restricted,,,,,,,,,,,,,,,,,,
DOPA,DOPA_1_2,???????????,Forward-looking,Exposure,EXPOSED_ASSET,Cross-cutting (??????),Human Settlement (???????????),Historical,-,-,Annual,National,Mooban,Shapefile,Restricted,https://www.dopa.go.th/,,"?????????????????????/????? ??????????????????????????????????????????????????? | ????????????????? WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx ? sheet: DOPA, ???????? 2)",Website ????????????,Website,Restricted,,,,,,,,,,,,,,,,,,
DOPA,DOPA_1_3,???????????????,Spatial Unit,Spatial Unit,SPATIAL_UNIT,Cross-cutting (??????),Cross-cutting (????????),Historical,Unknown,-,-,National,Tambon,GeoJSON,Restricted,https://www.dopa.go.th/,,,Website ????????????,Website,Restricted,,,,,,,,,,,,,,,,,,
DOPA,DOPA_2_1,????????????????????????????,Forward-looking,Vulnerability,SENSITIVITY,Drought (???????); Flood (???????); Heat (?????????????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,?????????,Annual,National,Province,CSV,Restricted,-,-,????????: ???????????? / ?????????????????????,Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
DOH,DOH_1_1,??????? ?????????? ???????????????,Forward-looking,Exposure,EXPOSED_ASSET,Cross-cutting (??????),Transport (??????),Historical,Up to 2025,??.,Annual,National,-,Shapefile / Vector; API / Web Service,Restricted,https://hris.doh.go.th/highway,-,"???????????????????? ?????????? ??????????????? | ????????????????? WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx ? sheet: DOH, ???????? 1)",,,Open,,,,,,,,,,,,,,,,,,
DOH,DOH_2_1,????????????????????????????????,Forward-looking,Exposure,EXPOSED_ASSET,Flood (???????),Human Settlement — ???????????; Water — ???,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,??.,Annual,National,Province,CSV,Restricted,-,-,????????: ?????????? / ?????????????? ??????? GISTDA (??????????????????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
DOH,DOH_2_2,???????????????????????????????,Forward-looking,Exposure,EXPOSED_ASSET,Flood (???????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,????????: ?????????? / ?????????????? / ???????????????????????????????????? (???.),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
DOH,DOH_2_3,????????????????????????????????????? ???? ??? ???,Forward-looking,Exposure,EXPOSED_ASSET,Flood (???????),Tourism — ??????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,????????: ?????????? / ?????????????? / ???????????????? (??????????????????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
FAD,FAD_1_1,??????????????,Forward-looking,Exposure,EXPOSED_ASSET,Cross-cutting (??????),Tourism (??????????),Historical,Up to 2025,??????????,Annual,National,Point,API,Restricted,https://gdcatalog.go.th/dataset/gdpublish-gis-fad001,-,"??????????????????????????????????????????????????????????????????? | ????????????????? WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx ? sheet: FAD, ???????? 1)",Website ???????????????????????????,Website,Open,,,,,,,,,,,,,,,,,,
FAD,FAD_2_1,???????????????????????????????/????????,Forward-looking,Exposure,EXPOSED_ASSET,Flood (???????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,????????: ?????????? / ?????????????????????????????????????????????????? (??.) (????????????/????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
FAD,FAD_2_2,??????????????????????????????????? ????????????? ???,Forward-looking,Exposure,EXPOSED_ASSET,Flood (???????),Tourism — ??????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Point,CSV,Restricted,-,-,????????: ?????????? / ???????????????? (?????????/??????????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
DOHealth,DOHealth_1_1,??????????????????? ???????????????????? (??.??.),Forward-looking,Exposure,EXPOSED_ASSET,Cross-cutting (??????),Public Health (?????????),Historical,2025 ??????????,?????????,Annual,National,Point,Shapefile / Vector; API / Web Service,Restricted,https://gis-health.moph.go.th/,-,"??????????????????????????????????????????????????????? (??.??.) | ????????????????? WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx ? sheet: DOHealth, ???????? 1)",Website????????????????????????????????????(GIS Health),Website,Open,,,,,,,,,,,,,,,,,,
DOHealth,DOHealth_1_2,?????????????????????????????????????????????????????????,IMPACT (Backward-looking),Loss & Damage,LOSS_DAMAGE_RECORD,Heat (?????????????); Cross-cutting (??????),Public Health (?????????),Historical,2025 ??????????,?? / ???,Annual,National,-,,Restricted,-,??????????????????? - ????????????,"???????????????????????????????????????????????????????????????? (???? ?????????????? ???????????????????) | ????????????????? WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx ? sheet: DOHealth, ???????? 2)",Website????????????????????????????????????(GIS Health),Website,Restricted,,,,,,,,,,,,,,,,,,
DOHealth,DOHealth_2_1,??????????????????????? ??????? ?????????????????????????????,Forward-looking,Vulnerability,SENSITIVITY,Drought (???????); Flood (???????); Heat (?????????????),Public Health — ?????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,??,Annual,National,Province,CSV,Restricted,-,-,??????????: ????????? - ?????????????????????????????????; ???????????????? (NCDs),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
CDD,CDD_1_1,???????????????????????????,Forward-looking,Vulnerability,SENSITIVITY,Cross-cutting (??????),Human Settlement (???????????),Historical,2025 ??????????,?????????,Annual,National,Mooban,Shapefile / Vector; CSV; API / Web Service,Restricted,https://dashboard66.cdd.go.th/Home/DashBoardPublic,,"??????????????????????????????????????????????????? (????? ?????????? ???????? ???) | ????????????????? WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx ? sheet: CDD, ???????? 1)",Website dashboard66 CDD,Website,Open,,,,,,,,,,,,,,,,,,
OBEC,OBEC_1_1,????????????????????????????????????????????????? ???.,Forward-looking,Exposure,EXPOSED_ASSET,Cross-cutting (??????),Human Settlement (???????????),Historical,2025 ??????????,?????????????,Annual,National,-,Shapefile / Vector; CSV; API / Web Service,Restricted,https://asset.bopp-obec.info/,-,"????????????????????????????????????????????????? ???. | ????????????????? WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx ? sheet: OBEC, ???????? 1)",Website OBEC,Website,Open,,,,,,,,,,,,,,,,,,
MHESI,MHESI_1_1,???????????????????????????????????????????????,Forward-looking,Exposure,EXPOSED_ASSET,Cross-cutting (??????),Human Settlement (???????????),Historical,2025 ??????????,?????????,Annual,National,-,Shapefile / Vector; CSV; API / Web Service,Restricted,https://info.mhesi.go.th/homestat_academy.php,-,"??????????????????????????????????????????????? | ????????????????? WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx ? sheet: MHESI, ???????? 1)",Website ?????????????????????,Website,Open,,,,,,,,,,,,,,,,,,
IEAT,IEAT_1_1,?????????????????,Forward-looking,Exposure,EXPOSED_ASSET,Cross-cutting (??????),Human Settlement (???????????); Energy (???????),Historical,Up to 2025,??.??. / ???,Annual,National,-,Shapefile / Vector; CSV; API / Web Service,Restricted,https://www.ieat.go.th/web-upload/1xff0d34e409a13ef56eea54c52a291126/202205/m_document/8190/16421/file_download/2f763a7ceb431ec89442d39c616529f8.pdf,-,"????????????????????????????????????????????????? | ????????????????? WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx ? sheet: IEAT, ???????? 1)",Report ???????????????????????? 66 ???? ?? 16 ???????,Report,Open,,,,,,,,,,,,,,,,,,
MWA,MWA_1_1,???????????????????????????????????????????????,Forward-looking,Exposure,EXPOSED_ASSET,Cross-cutting (??????),Water (???),Historical,Up to 2025,?????????,Annual,National,Point,Shapefile / Vector; CSV,Restricted,https://gisonline.mwa.co.th/fvt_gis/,-,"??????????????????????????????????????????????? | ????????????????? WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx ? sheet: MWA, ???????? 1)",Website,Website,Open,,,,,,,,,,,,,,,,,,
PWA,PWA_1_1,???????????????????????????????????????????????????,Forward-looking,Exposure,EXPOSED_ASSET,Cross-cutting (??????),Water (???),Historical,2025 ??????????,?????????,Annual,National,Point,Shapefile / Vector; CSV; API / Web Service,Restricted,https://gisapp.pwa.co.th/p/home,,"??????????????????????????????????????????????????? | ????????????????? WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx ? sheet: PWA, ???????? 1)",Website ???????????????? GIS ??????? ???????????????????,Website,Open,,,,,,,,,,,,,,,,,,
PWA,PWA_2_1,?????????????????????????????????????,Forward-looking,Exposure,EXPOSED_ASSET,Drought (???????); Heat (?????????????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,??????.?.,Annual,National,Province,CSV,Restricted,-,-,????????: ??????????????????? (???.) / ??????????????? (???.); ???????????????????,Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
PWA,PWA_2_2,??????????????????????????????????,Forward-looking,Exposure,EXPOSED_ASSET,Drought (???????); Heat (?????????????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,????????: ??????????????????? (???.),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
PWA,PWA_2_3,?????????????????????????,Forward-looking,Exposure,EXPOSED_ASSET,Flood (???????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,????????: ??????????????????? (???.) / ??????????????? (???.),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
PWA,PWA_2_4,????????????????????????????????????????????????????????????????,Forward-looking,Vulnerability,SENSITIVITY,Drought (???????); Flood (???????); Heat (?????????????),Tourism — ??????????; Water — ???,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,????????: ??????????????????? (???.) / ???????????????????????????? (?????????????????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
SRT,SRT_1_1,??????????????,Forward-looking,Exposure,EXPOSED_ASSET,Cross-cutting (??????),Human Settlement (???????????),Historical,Unknown,-,Unknown,National,-,Shapefile,Restricted,https://www.railway.co.th/Home/Index,-,"????????????????????????????????? | ????????????????? WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx ? sheet: SRT, ???????? 1)",Website ????????????????????,Website,Open,,,,,,,,,,,,,,,,,,
NSO,NSO_1_1,????????????????????? — WebGIS DCCE (??????????),Forward-looking,Exposure,EXPOSED_ASSET,Cross-cutting (??????),Human Settlement (???????????),Historical,Up to 2025,?????????,Annual,National,Province,CSV,Open,https://nsodw.nso.go.th/dwportal/Home.aspx,-,"????????????????????????????????????????? | ????????????????? WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx ? sheet: NSO, ???????? 1)",Website ???????????????????,Website,Open,,,,,,,,,,,,,,,,,,
NSO,NSO_1_2,???????????????????? (Population and Housing Census),IMPACT (Backward-looking),Exposure,EXPOSED_ASSET,Cross-cutting (??????),Human Settlement (???????????); Cross-cutting (????????),Historical,??? 10 ??,??; ?????????,Annual,Tambon,????????? (basic) ??????????????? (deep attributes),Database; CSV,Open,https://nsodw.nso.go.th/dwportal/Home.aspx,-,??????????????????? ???????????????????,Website ???????????????????,Website,Open,????????????????????,,,,,,,,,,,,,,,,,
NSO,NSO_1_3,?????????????? (Agricultural Census),IMPACT (Backward-looking),Vulnerability,SENSITIVITY,Drought (???????); Flood (???????),Agriculture (?????),Historical,Unknown,?????????; ???; THB,Annual,Tambon,?????????,Database; CSV,Open,https://nsodw.nso.go.th/dwportal/Home.aspx,-,"????????????????????????: ???????, ???????????????????????, ????????????????",Website ???????????????????,Website,Open,????????????????????,,,,,,,,,,,,,,,,,
NSO,NSO_1_4,???????????????? (Industrial Census),IMPACT (Backward-looking),Exposure,EXPOSED_ASSET,Cross-cutting (??????),Cross-cutting (????????),Historical,Unknown,?????????????,Annual,Province,??????????,Database; CSV,Open,https://nsodw.nso.go.th/dwportal/Home.aspx,financial attributes ?????????????????????????,-,Website ???????????????????,Website,Open,????????????????????,,,,,,,,,,,,,,,,,
NSO,NSO_1_5,?????????????????????????????? (Labor Force Survey),IMPACT (Backward-looking),Exposure,EXPOSED_ASSET,Cross-cutting (??????),Cross-cutting (????????),Historical,Unknown,??,Monthly,Province,-,Database; CSV,Open,https://nsodw.nso.go.th/dwportal/Home.aspx,-,"????? ~20,000 ?????????/100,000 ?? ????????",Website ???????????????????,Website,Open,????????????????????,,,,,,,,,,,,,,,,,
NSO,NSO_1_6,???????????????????????????????????????? (Socio-Economic Survey - SES),IMPACT (Backward-looking),Vulnerability,SENSITIVITY,Cross-cutting (??????),Human Settlement (???????????); Cross-cutting (????????),Historical,Unknown,THB; ?????????,Annual,Province,-,Database; CSV,Open,https://nsodw.nso.go.th/dwportal/Home.aspx,??? proxy questions ???? ????????????????????,-,Website ???????????????????,Website,Open,????????????????????,,,,,,,,,,,,,,,,,
NSO,NSO_1_7,???????????????????????????? (Framework for Development of Environment Statistics - FDES),Spatial Unit,Spatial Unit,SPATIAL_UNIT,Cross-cutting (??????),Natural Resources (????????????????); Cross-cutting (????????),Historical,Unknown,-,Annual,National,-,PDF Report; Database,Restricted,-,???????????????? ???. ???????,????????????? UN: 6 components / 21 sub-components,????????????????????,Interview,Restricted,????????????????????,,,,,,,,,,,,,,,,,
NSO,NSO_1_8,????????? Common Frame ???????????????? (Common Frame Database of establishments),Spatial Unit,Exposure,EXPOSED_ASSET,Cross-cutting (??????),Cross-cutting (????????),Historical,Unknown,?????????????,Annual,Tambon,?????????,Database,Restricted,-,-,???????????? >10 ???????? ???? ??. ???.,????????????????????,Interview,Restricted,????????????????????,,,,,,,,,,,,,,,,,
NSO,NSO_2_1,????????????????????? — ?????????????/?????????,Forward-looking,Exposure,EXPOSED_ASSET,Drought (???????); Flood (???????); Heat (?????????????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,??,Annual,National,Province,CSV,Restricted,-,-,????????: ????????????????????? / ????????? (????????????????/??????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
NSO,NSO_2_2,???????????????,Forward-looking,Vulnerability,SENSITIVITY,Drought (???????); Flood (???????); Heat (?????????????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,??,Annual,National,Province,CSV,Restricted,-,-,????????: ????????????????????? / ????????? (??????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
NSO,NSO_2_3,????????????????????? 5 ??,Forward-looking,Vulnerability,SENSITIVITY,Drought (???????); Flood (???????); Heat (?????????????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,??,Annual,National,Province,CSV,Restricted,-,-,????????: ????????????????????? / ???????????? (?????????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
NSO,NSO_2_4,???????????????????????????????????????????,Forward-looking,Vulnerability,SENSITIVITY,Drought (???????); Flood (???????); Heat (?????????????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,????????: ????????????????????? / ?????????,Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
NSO,NSO_2_5,?????????????????????,Forward-looking,Exposure,EXPOSED_ASSET,Heat (?????????????),Water — ???,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,?????????,Annual,National,Province,CSV,Restricted,-,-,????????: ????????????????????? / ????????? (??????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
NSO,NSO_2_6,????????????????????????????????????????????????????????????????,Forward-looking,Vulnerability,ADAPTIVE_CAPACITY,Drought (???????); Flood (???????); Heat (?????????????),Public Health — ?????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,????????: ????????????????????? / ????????????????? (?????????????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
EPPO,EPPO_1_1,??????????????????????,Forward-looking,Exposure,EXPOSED_ASSET,Cross-cutting (??????),Human Settlement (???????????),Historical,Unknown,?????????,Unknown,National,Point,CSV,Restricted,https://www2.eppo.go.th/cdf/data_regional_central.html,-,"???????????????????????????????????????? ???????????????????? | ????????????????? WebGIS DCCE 19/01/2026 (1_Data_WebGIS_DCCE_20260119.xlsx ? sheet: EPPO, ???????? 1)",Website ??????????????,Website,Open,,,,,,,,,,,,,,,,,,
DPT,DPT_1_1,????????????????????????????????????????????? (Flood-prone area planning maps),IMPACT (Backward-looking),Hazard,HAZARD_MAP,Flood (???????),Human Settlement (???????????),Historical,-,-,Event-based,Basin,-,Shapefile; PDF Report,Restricted,-,???????????????? ????????????????????????????????????????,????????????????????????????????????????????,????????????????????,Interview,Restricted,,,,,,,,,,,,,,,,,,
DPT,DPT_1_2,????????????????????????????????????? (Land-use data from town/city plans),Spatial Unit,Exposure,EXPOSED_ASSET,Cross-cutting (??????),Human Settlement (???????????),Historical,??????????????????????,-,Event-based,Sub-national,????????????/?????,Shapefile; PDF Report,Restricted,-,??????????????? PDF/?????? ???????????? GIS-ready,?????????? DPT,????????????????????,Interview,Restricted,,,,,,,,,,,,,,,,,,
DPT,DPT_1_3,??????????????????????????????????????????????????? (Building-use data from field surveys),Spatial Unit,Exposure,EXPOSED_ASSET,Cross-cutting (??????),Human Settlement (???????????),Historical,-,-,Event-based,District,-,Shapefile,Restricted,-,???????????????????????????????? ????????? ???.,?????????? DPT,????????????????????,Interview,Restricted,,,,,,,,,,,,,,,,,,
DPT,DPT_1_4,?????????????????????? (River-basin drainage planning data),Adaptation Planning,Response,RESPONSE,Flood (???????),Water (???); Human Settlement (???????????),Historical; Projected,-,-,Event-based,Basin,-,PDF Report; Shapefile,Restricted,-,????????? terrain ????????????????????????????????????? flood model,-,????????????????????,Interview,Restricted,,,,,,,,,,,,,,,,,,
DPT,DPT_1_5,??????????????????????????????????????????????????? Urban-Act (Risk maps & resilient urban planning from Urban-Act project),Forward-looking,Risk Metric,RISK_METRIC,Flood (???????); Heat (?????????????),Human Settlement (???????????),Projected,-,-,Annual,Sub-national,?????????? (????????? ??????),Shapefile; PDF Report,Restricted,-,????????????????????? ????????????????????????,?????????????? GIZ ??????????????,????????????????????,Interview,Restricted,,,,,,,,,,,,,,,,,,
DPT,DPT_2_1,????????????,Forward-looking,Exposure,EXPOSED_ASSET,Drought (???????),Human Settlement — ???????????,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,??.??.,Annual,National,Province,CSV,Restricted,-,-,????????: ??????????????????????? / ?????????????? (??????????????????/????????????); ????????? (?????????????/?????),Report ????????????????????????????????????????????????????????????????????????????????????????????????,Report,Restricted,,,,,,,,,,,,,,,,,,
